seed,t,cum_eats,cum_danger,cum_awakenings,energy,mb_firing_rate,mb_w_self_mean,mb_to_motor_w_mean,mb_to_motor_w_max,mirror,awareness_idx,collapse,presence,self_pe
1,24000,1179,98,117,0.9616645202875138,0.01278,0.0709690973162651,0.07642936706542969,1.2858691215515137,0.5408740625710711,1.0,0.7935097612468806,0.9642570557152128,0.1263178051866128
1,24500,1205,98,118,0.983754441857338,0.012515,0.0707848072052002,0.07756191492080688,1.365694522857666,0.58483532693316,0.76,0.7268212678901806,0.9653409823294195,0.3354760993403436
1,25000,1219,98,120,0.6612097294330598,0.013585,0.07068578153848648,0.07816356420516968,1.3655993938446045,0.5847031497128796,0.7619047619047619,0.5602223623462665,0.9649037267936282,0.13443775292144497
1,25500,1256,101,123,0.8620505951166156,0.011825,0.07042472064495087,0.07977789640426636,1.4853320121765137,0.5621924795657186,0.9354838709677419,0.7644785025551306,0.9652695703147779,0.15437942879724623
1,26000,1287,108,125,0.9734367213487625,0.014799999999999999,0.07020673155784607,0.08111216127872467,1.6050870418548584,0.5881235861868026,0.9473684210526315,0.8933545502182635,0.9656963404198118,0.13726529488288527
1,26500,1308,108,129,1.0,0.0124,0.07006645202636719,0.08195898681879044,1.684919834136963,0.5575952470686418,0.9259259259259259,0.8638348077230344,0.9660307852792622,0.10265311891525099
1,27000,1325,113,130,0.9823081692218781,0.011965,0.06994044035673141,0.08275993913412094,1.764764428138733,0.5299671047134767,0.7272727272727273,0.8051744429748509,0.9669812989532569,0.1103182098056667
1,27500,1348,113,130,0.9290762565374379,0.013615,0.06977976113557816,0.08376394212245941,1.7645615339279175,0.5425195166060153,0.3333333333333333,0.7232718364652357,0.9616718805336398,0.15937400347879885
1,28000,1367,117,132,0.8074900257825857,0.014190000000000001,0.06964730471372604,0.08463480323553085,1.8843889236450195,0.5510491167748575,0.9166666666666666,0.6596229731647036,0.9595951154617401,0.11824861579066294
1,28500,1389,117,135,0.7698934961795808,0.01255,0.06949424743652344,0.08560646325349808,1.8841817378997803,0.5539279730471587,0.8571428571428571,0.7712283120736712,0.9791186353318337,0.2156099101937789
1,29000,1423,117,135,0.9852737421751022,0.014525000000000001,0.06925837695598602,0.08722494542598724,1.9999699592590332,0.5404585655784502,0.9,0.8943014709044481,0.9684715702347271,0.2207059081662156
1,29500,1442,122,139,0.9349379287958146,0.01575,0.06912689656019211,0.0881127342581749,1.9999899864196777,0.5534277572264156,0.8571428571428571,0.8714084798022467,0.9676184158465989,0.10799052310667827
1,30000,1461,125,142,0.9631829734563829,0.01426,0.06899568438529968,0.08897729218006134,1.9999198913574219,0.5926535797027496,0.9166666666666666,0.8071187354603808,0.9662565318448579,0.11779742486816655
