seed,t,cum_eats,cum_danger,cum_awakenings,energy,mb_firing_rate,mb_w_self_mean,mb_to_motor_w_mean,mb_to_motor_w_max,mirror,awareness_idx,collapse,presence,self_pe
4,12500,553,60,57,0.9882491598367691,0.00987,0.07551489770412445,0.0540953055024147,0.5167487859725952,0.5472915620613757,0.7931034482758621,0.7047537579324148,0.9633836654939404,0.1245629049165621
4,13000,572,60,57,0.6476629223108289,0.010865,0.07537153363227844,0.05460880696773529,0.5167000889778137,0.5328425440454183,0.0,0.56525605360769,0.9806427711357538,0.04929088842650379
4,13500,596,60,57,0.8917771846055988,0.010555,0.07519084960222244,0.055286575108766556,0.5817634463310242,0.5256446719308321,0.84,0.8091736989609292,0.9689311238906548,0.15460120562255206
4,14000,637,60,58,0.9510929731130601,0.010579999999999999,0.07488317787647247,0.056454937905073166,0.6216392517089844,0.5611656245499185,0.0,0.8975477494995401,0.9666852971577135,0.07360396815999311
4,14500,656,60,59,0.9911721800088883,0.010329999999999999,0.07474103569984436,0.0570131279528141,0.661579430103302,0.5882484850776818,0.975,0.8539868615623594,0.9698955439340795,0.20945789603635462
4,15000,685,60,62,0.9970578202724457,0.01101,0.07452458888292313,0.057875487953424454,0.6614826321601868,0.5854054253651316,0.875,0.8082132718602896,0.9632112209558252,0.09061324140307263
4,15500,706,62,65,0.9794116933345797,0.01083,0.07436824589967728,0.058519914746284485,0.6614125370979309,0.5687233047037011,0.7272727272727273,0.7207802712135181,0.9646578457946322,0.11590396880887807
4,16000,721,66,68,0.6716051481723778,0.011014999999999999,0.0742567703127861,0.05900337174534798,0.7013615965843201,0.5599728759824277,0.8125,0.5616896545420375,0.9661066165956242,0.09119959738032371
4,16500,754,66,69,0.8562421764373785,0.011495,0.07401210069656372,0.06006532534956932,0.7012455463409424,0.5548433877319141,0.8333333333333334,0.7743199715222977,0.9623808912720937,0.137381975870022
4,17000,783,66,73,0.9970525443315507,0.010889999999999999,0.07379776984453201,0.061039164662361145,0.7011435627937317,0.5551010174180122,0.9032258064516129,0.880029141257973,0.963445436482725,0.1031485599697255
4,17500,814,71,77,0.9955669945716857,0.011389999999999999,0.07356934249401093,0.06208999827504158,0.7010345458984375,0.5836157702710656,0.875,0.8452926024198344,0.9670763399832819,0.08878143976898996
4,18000,838,71,81,0.9452677992105485,0.01147,0.07339298725128174,0.06292811781167984,0.7085439562797546,0.5587103815427674,0.7674418604651163,0.7913769415760252,0.9680264892759664,0.06882821508523249
4,18500,855,71,85,1.0,0.01046,0.07326831668615341,0.06350579112768173,0.7484815716743469,0.5822520896089864,0.5294117647058824,0.6896949696785991,0.9647102628690327,0.13843292093283074
4,19000,879,74,87,0.6874910212278359,0.012799999999999999,0.07309268414974213,0.06430920958518982,0.7808039784431458,0.5956979518800078,0.8958333333333334,0.5535913853008486,0.9719748427042776,0.3062336870823012
4,19500,907,74,91,0.845951148843765,0.01221,0.0728883147239685,0.06530462205410004,0.7806938290596008,0.5791204981442348,0.890625,0.780131795972948,0.9632771850138102,0.17040281883922817
4,20000,934,79,94,0.9413153155803676,0.010795,0.07269177585840225,0.06627673655748367,0.8205845952033997,0.5853160998329081,0.8979591836734694,0.8976372516732766,0.9642648507887788,0.08233247429876742
4,20500,956,79,97,1.0,0.011485,0.07253926992416382,0.0670459046959877,0.868094265460968,0.5605334753035267,0.5,0.840385182524569,0.9632331141685979,0.12360335370210886
4,21000,974,79,98,0.9985331572532654,0.01333,0.07240157574415207,0.06778942048549652,0.9080089330673218,0.5781967468567897,0.8,0.8065560728308487,0.9651448005256782,0.09271393124742562
4,21500,1000,79,99,1.0,0.011265,0.0722135677933693,0.06880074739456177,0.9078911542892456,0.5637330785627988,1.0,0.6898429110294659,0.9653704492237242,0.0920373983656329
4,22000,1034,81,101,0.8404561271190645,0.01318,0.0719684511423111,0.07010876387357712,0.9598510265350342,0.5518036234163626,0.896551724137931,0.5988804629739217,0.9618946665288737,0.07591080226668741
4,22500,1053,82,102,0.8619844303846357,0.01115,0.0718318372964859,0.07081823796033859,1.0397530794143677,0.5641272756841929,0.9375,0.8013728303977405,0.9648817307710005,0.14902248853308883
4,23000,1083,82,105,0.9897006057024003,0.010960000000000001,0.07161667197942734,0.07199882715940475,1.0395957231521606,0.5598383611003623,0.375,0.8992995423516914,0.9627574009212918,0.19479860860175727
4,23500,1111,82,107,0.9955672876834869,0.011535,0.07141642272472382,0.07310421764850616,1.039448857307434,0.5986928661752317,0.5238095238095238,0.8671993861886639,0.9648445604759237,0.09977718046412976
4,24000,1143,82,108,0.9248626279115677,0.011695,0.07118825614452362,0.074412502348423,1.0392810106277466,0.6309116851842955,0.8846153846153846,0.8678472874316195,0.9663908564617248,0.21360129056971056
4,24500,1172,83,111,0.885633902692794,0.011995,0.07098209112882614,0.07559759169816971,1.1191210746765137,0.5799805650786996,0.9285714285714286,0.7005647993216233,0.9665757514003805,0.13806563834099317
4,25000,1194,83,114,0.9911243393421172,0.011725,0.07082609832286835,0.07649171352386475,1.2389894723892212,0.5733883392213264,0.8974358974358975,0.6480887346955896,0.9675927790894527,0.07311830645465513
4,25500,1224,86,117,0.8590041088581082,0.013774999999999999,0.07061392813920975,0.07774833589792252,1.238803505897522,0.5932061666539458,0.6923076923076923,0.790879118943564,0.9647846795989206,0.0810868708858587
4,26000,1257,87,119,0.9851959013223647,0.013049999999999999,0.0703812763094902,0.07917539030313492,1.2385989427566528,0.5859591146453104,0.9736842105263158,0.8971117993042009,0.9695056216982684,0.10978696105097806
4,26500,1284,87,123,1.0,0.013405,0.07019852846860886,0.0802544578909874,1.2384377717971802,0.5505210129114078,0.9714285714285714,0.8738980884848586,0.9652117487266874,0.09695832430174443
4,27000,1307,87,128,0.9970453041553498,0.012159999999999999,0.07003024220466614,0.08128780871629715,1.2782880067825317,0.576067129646147,0.9230769230769231,0.8017797993779696,0.9639207918390549,0.07016043143941379
4,27500,1328,87,131,0.9955781356811523,0.014905,0.06988333910703659,0.0822717547416687,1.2781528234481812,0.5775196855302784,0.9393939393939394,0.7111071477418027,0.9633136922456127,0.17282230195048603
4,28000,1346,89,134,0.9719862314224244,0.0116,0.06975765526294708,0.08308695256710052,1.3980343341827393,0.5694012740576044,0.5384615384615384,0.59460824222573,0.9795268807511022,0.10663623466002005
4,28500,1371,89,136,0.8410293496370317,0.012495,0.0695834830403328,0.08419167995452881,1.4378575086593628,0.5820561275524763,0.8333333333333334,0.7981532640671598,0.9659231991328429,0.11060473551624428
4,29000,1395,89,137,0.9955931967496872,0.01371,0.06941667199134827,0.08524858951568604,1.5176793336868286,0.5735420141297198,0.8484848484848485,0.8949160459014736,0.9665628311335505,0.1881184083433507
4,29500,1422,89,141,0.9837919406414033,0.013885,0.06922949850559235,0.08648522943258286,1.5897144079208374,0.5794029029303973,0.9310344827586207,0.8591023997490135,0.965408270315367,0.08432989673237043
4,30000,1450,89,143,0.9646862794399259,0.012745,0.06903592497110367,0.08769635111093521,1.7094858884811401,0.5840840705654292,0.8095238095238095,0.8029934856963957,0.9642119167001904,0.16541639510869877
