t,cum_eats,cum_danger,cum_awakenings,energy,mirror,awareness_idx,continuity,presence,collapse,closure_depth,self_pe,world_pe
12800,605,64,61,0.98668341960907,0.5765564190180203,0.9024390243902439,0.9996235370635986,0.9632148973255372,0.8968577262161836,3,0.08012428687346868,1.131929636001587
13000,607,64,61,0.8588673465251921,0.5584249407656668,0.8571428571428571,0.9994466006755829,0.9631460664111648,0.5793124845710929,3,0.055420522678361984,0.301592618227005
13200,623,64,62,0.9792400894641876,0.5394235895131705,0.7142857142857143,0.9996494352817535,0.9645126233747667,0.8180341461404339,3,0.051109209391166616,1.163210391998291
13400,637,64,62,0.9881923750400542,0.5463561893815895,0.9117647058823529,0.9999817609786987,0.9713235180251552,0.9086538731446555,3,0.1708483119256186,1.0226051807403564
13600,637,64,62,0.6958459653377529,0.5337821402557953,0.8611111111111112,0.9999338984489441,0.9774538100731768,0.5751147122557358,3,0.06896367246367374,1.254281759262085
13800,651,64,62,0.9881698929071425,0.5487059907900105,0.8571428571428571,0.9996457993984222,0.9717692535467687,0.8074005665842059,3,0.11558902049464335,1.0487743616104126
14000,660,64,63,0.9940908730983734,0.5577823366281548,0.5454545454545454,0.9997750222682953,0.9666758392759016,0.8852081849739478,3,0.12362468354849233,1.220854640007019
14200,662,64,63,0.8801838155031207,0.5466058661963679,0.7407407407407407,0.999798595905304,0.9699667014958495,0.5720894407559289,3,0.073120788380154,0.11676649749279022
14400,683,64,65,0.9955719255447387,0.5578149858410226,0.7142857142857143,0.9998685717582703,0.9674313056567574,0.8163616696356198,3,0.07475451990910541,0.9879044890403748
14600,696,64,67,0.976248241662979,0.5605436606941697,0.7307692307692307,0.9996270537376404,0.967409461422035,0.9016814077656926,3,0.04132886574896686,1.0907583236694336
14800,697,64,68,0.9001522663116456,0.5830945258203675,0.625,0.9994414448738098,0.9999248787450934,0.6021719943662392,3,0.07228976292119692,0.08508336544036865
15000,715,64,69,0.9985225296974182,0.5651911952307014,0.7,0.9996969699859619,0.9652294859626789,0.8179610773964139,3,0.07969870415137811,1.6237351894378662
